,tweet_id,sentiment,content
19081,1966169053,sadness,At my rehearsal...gonna miss the game  please keep me updated! Go Nuggets!
19084,1966170499,sadness,@jessicaca yeah i know  been dealin with it for over 2 yrs now
19085,1966170531,sadness,@cthundr How could you go to Cali without me??? I'm sad.
19087,1966170728,sadness,is feeling sad  I so dont do goodbye'z!!!!
19088,1966171157,sadness,@Xx_JessicaB_xX yip.....aw gonna miss them on bb
19094,1966172188,sadness,@BigHeadAsian Ahhh...can't do this one....will be in las Vegas that weekend  #noctweetup
19106,1966176695,sadness,@wersching and I have to wait till January. Life is not fair!
19109,1966177697,sadness,already missing my biddy bops  home at mom's for the night watching my little bro and getting some rest for my birthday party tomorrow :-D
19112,1966178241,sadness,@materialistic i know i suck.  my data plan is weak sauce.
19121,1966180304,happiness,so I just had a violent fightclub like sex dream involving heavily tattooed ladies. I didn't wanna wake up.  lol.
19126,1966181827,sadness,@irize yea yea  im about to torture myself by doing a stanky leg marathon..ima do the dance for hrs til I can't no mo
19130,1966182992,sadness,@jwalsh Damnit all. That sucks.  You were one of the ones I thought I'd drag back lol
19135,1966183940,sadness,"@aaronob My music teacher either expired or forgot about my lesson, leaving me outside waiting for my ride to pick me up for 1 hour."
19136,1966184184,sadness,Well it's after 6 and i didn't get a call back  oh well
19141,1966189594,sadness,@renegadepr cool. looking forward. san francisco was really nice. didn't make it out to napa though  maybe next time.
19143,1966190103,happiness,@kidcatastrophe so cool to hear you guys on 104.5! and i can't believe you in were cherry hill a few weeks ago and i missed it  come back
19149,1966191037,sadness,omg trying to fix pic but its not working!!!! ugh also mom wont let me sleep over sanzz!!!!!  bad day!!!!
19151,1966191260,sadness,"@rdougan I wish I was! well, for the past hour I have been. But before that I was in bed. Proper migraine!"
19153,1966191300,happiness,Friday!!!!!!!!!! Wooo and nothing to do.  Nuggets better pull it off tonight.
19154,1966191340,sadness,@michaelpietsch He's totally ignoring me!! How sad!  I am heartbroken
19156,1966191399,sadness,"Got stuck in a traffic jam today, i now have one sunburned arm"
19157,1966191788,sadness,@coliwilso *hugs*  still feeling poorly are you
19161,1966192431,sadness,"On my way to work, I'm kinda sad"
19162,1966192686,happiness,I love it when it rains on me when im golfing
19163,1966192769,sadness,"chillin on break eatin some grub. pretty burnt out had an eventful day. wanting to go to the movies with Ian, not happening though."
19164,1966192881,sadness,I missed your calls
19173,1966194190,sadness,waiting for sleeping pills to kick in... gonna be so tired at work tomorrow
19176,1966195154,sadness,Why the fuck can't I be over this ??? I feel like crying bit I realy don't want to  why is this bothering me sooooooo much !?
19177,1966195155,sadness,@survivorqueen I can't shes taken my keys to muh car.
19179,1966195892,sadness,"No Rockin on the River for me, tonight..."
19186,1966196694,sadness,"@BodyWisdomInc sorry I missed you @pcharityclassic. Saw you across the way, I was busy taking pix-abt 4:15 came to meet U-but U were gone"
19192,1966198009,sadness,@dougreport just checked again and it worked!! Sorry
19195,1966198575,happiness,@emilygrace_BHB I went to that concert and I remember Derek and Mark were hosting! I miss seeing BHB  at the grove.
19198,1966198911,happiness,@hannahgramm Haha damn you not inviting me
19200,1966198993,sadness,@Kalediscope Girl *cries* I'm allergic to seafood
19205,1966199997,sadness,Just got to the gym but w/no energy
19214,1966201971,sadness,"God, why can't I be at #asylum? Really. I never get to do anything cool!"
19217,1966204773,sadness,@ the San Antonio Missions game waitressing. Not a huge crowd.  Meaning a slow game.
19218,1966204883,sadness,"I'd rather be at #BEATweetup.  Instead, I'm taking my cue from @vromans and shutting down. @wirechairs @annacarollo reprezent-zent!"
19219,1966205070,sadness,my fab broke
19225,1966206749,happiness,I am finally plugged in to listen to Flashpoints on http//:www.kpfa.org shoutout @norabf and have missed the segment about Chevron
19226,1966206979,happiness,says Morning.  http://plurk.com/p/x34ap
19230,1966207613,sadness,"Omg, someone just left me a voicemail at work    ffs let me have a day off"
19235,1966209046,sadness,@ArtyTheCat oh noes I missed you again.
19241,1966210418,sadness,@wita  Still think it's unfair that Infamous isn't on PC. =/
19248,1966212221,sadness,"ok, twitter doesnt like me   i must be really dumb...how do i send a msg?"
19256,1966214572,sadness,Wanting to go out... apparently no ones available!
19261,1966215243,sadness,They burnt my zuccini
19263,1966215991,sadness,has such a freakin migraine
19269,1966217065,sadness,I miss vlogcandy
19270,1966217559,sadness,Why can't i find any jewellry for my dressssss?
19272,1966218209,sadness,epic fail with the chocolate fountain that got CLOGGED
19277,1966219744,sadness,Aw i couldn't see robert before practice. That makes me sad
19278,1966219792,sadness,I MISS TUGGER AND MISTO  last night was amazing&lt;3 i was so close to them :')
19281,1966220053,sadness,@KSdaisy Aw...poor thing.
19283,1966221061,sadness,I ripped my favorite pair of jeans.
19284,1966221168,sadness,i just bit my tongue.  blood everywhere!!!
19287,1966222539,happiness,@lolbethie that sounds great right about now. It's ridiculously hot in my house
19292,1966224172,sadness,Burning my tongue on Won Ton soup
19295,1966224834,happiness,@Aphrosie It would still involve me standing up. lol. Windows are too high up. Guess im just gonna have to go out
19296,1966225093,sadness,@momneedstherapy - So sorry Ambien got sick.  Perhaps work her ashes into the garden with a catnip plant?
19298,1966225272,sadness,Why hasn't he called. I'm being blown off yet again.
19299,1966225282,sadness,sometimes i forget my favorite porn stars are real people too. @bobbyclarkxxx made orange chicken last night and cut his finger off! sad!
19301,1966225721,sadness,"cars,,,,cars....cars.....I need one. ha ha. The one I found last night, that I wanted so bad! is now sold. And not to me"
19305,1966226548,happiness,Just enjoyed 2 steak quesadillas! Kinda mad cause I'm gonna miss the laker game!
19307,1966226846,sadness,rain rain go away.  had to cancel my pool plans! tragic.
19308,1966226900,sadness,Is sad there was no Otalia today
19310,1966227483,sadness,doesn't sound so great at all  http://is.gd/JslB #palmpre
19311,1966227719,sadness,so busy already
19313,1966227979,sadness,put my dog to sleep  I love you abby RIP&lt;3
19314,1966228071,sadness,@KimmyCakezZ yes ma'am u do have a pretty smile. but you also won't eat chipotle with me.
19322,1966229671,happiness,"So much happier, despite my looming departure"
19324,1966230114,sadness,Somehow I have managed to sober up and now I remember how crap I felt pre drink
19327,1966230651,sadness,"at work.. missing my miami fam @anywayz, @abigaildsouza, @mrohboy32, carolina, jonathan, @Prtyprincess, @JessDosil &amp;&amp;&amp; more"
19332,1966232111,sadness,"I had some work to do, but my wrist hurts too much to do any of it."
19333,1966232476,sadness,@HollyTheBoss lol. sorry bout today  ..did u get them?? &amp; what else R U guyz doinq cuz i have to C if im eligable [howeva itz spelled lol]
19335,1966232830,happiness,i'm probably the only person in the world that uses tweetie from my ipod touch &amp; not an iphone  ghetto? haha
19337,1966233124,happiness,Listening to nin and working on my break. ALMOST as good as being at the show.....  rock out extra hard @SarfaBarfa
19341,1966235006,sadness,"feelin depressed ,, i miss you soo damn fcking much besties  ..i wish i wouldnt have left yt"
19350,1966236997,sadness,"@Mr_Kimbalicious you can have the milk i have, i only have that here to drink  i think thats whats making me feel sick"
19357,1966239158,sadness,@NaomiER Having a bad day actually  but your cd keeps my spirits lifted
19358,1966239946,sadness,At an 80''S retro prom wishing HE was here to dance with!  I'm gonna miss his great dancing 2nite  but still having a blast &amp; a few drinks
19367,1966242880,happiness,Oops forgot to shave my legs!  Byebye to my favorite cousin   Bklyn two nights in a row... We go hardd!!!!!!!
19368,1966242915,sadness,@prettyrach I am 100% jealous.  wish I had some
19373,1966244013,sadness,@brighit @lilypenelope @Guy_Vincent @torbengee @@Winsorandnewt i missed the party!!!!  i bought wine and everything!!!
19380,1966245922,sadness,"There go my big plans... thanks, tonsils."
19384,1966246529,sadness,@owl311 that makes me sad...
19391,1966249554,sadness,@samsamsammm i miss you!!  stupid work!
19396,1966250559,sadness,friday.....i have nothing to do so sad
19399,1966251133,sadness,working on diffusing that irritation but this traffic sure isn't helping  mother F! it's always real bad the days th@ i help plan stuff
19400,1966251620,sadness,@yomama8929 I go into the room for the first time in weeks and you're off cleaning
19403,1966252179,sadness,"brother's back!! &amp;&amp; i found this really small dead bird on my deck  so sad, i basically cried."
19405,1966252262,happiness,28ï¿½ in VanCity? Holy shizz. I will be home soon kids!
19407,1966252695,sadness,"Misses JP  I do not know what to do and iv given myself a headache thinking about it, just makes me want to cry"
19413,1966258782,sadness,off to bed was gonna read some new moon but its a little late now  night night all xxx
19418,1966259174,sadness,@alinachka is there anyway you could forgive me?
19422,1966260673,sadness,@uwbadgerkelly because you had chips and sale w/o me
19425,1966261150,sadness,@sarah6800 I miss you already. All the sad faces you texted me were seriously gonna make me cry.
19427,1966261776,sadness,"@RealRobBrydon Hi Rob, will you be coming back and doing any more shows in Wales again soon? Missed you the first time."
19428,1966262048,sadness,@mssbxny artery tomorrow. No more Hagen Daz for me
19430,1966262338,sadness,"@RainbowAnne  Well, it was a nice thought while it lasted. Maybe he'll leave properly next time *crosses fingers*"
19432,1966262600,sadness,@davidaldrich_wx it looks like it did in Ohio after a tornado hit.
19435,1966263770,sadness,@Heylushh haha me tooooo! I miss you I havnt seen you in ages
19437,1966263995,sadness,was just about to try and  dl the sims 3 but realize my pc don't meet the standard requirements  i need new pc lol!!!
19444,1966265378,sadness,everyone has left me and gone to bed
19445,1966266177,sadness,@kickzfadayz Our boy better get it in tonight!!!! Or it's all over
19447,1966266263,sadness,i want to join drama practice today but i can't
19451,1966267286,sadness,"@ClaireSale Poor Beta, I took him to Seattle, riding on my lap on the plane. He was happy here until our week long outage-cold did him in"
19455,1966267607,sadness,@Savfortomorrow I thought I was doing pretty good; I guess not. Bummer.
19459,1966268113,sadness,I miss him soooo much  not gonna see him for 2-3 months
19466,1966268651,happiness,@jeseekuhluv Yea I think I waited to long. oh well. thats cool. I should have signed up for more but I'm already done with core classes
19473,1966270601,sadness,@ThisStarChild aww please explain &quot;botts&quot; I am all 'fused....
19476,1966270818,sadness,@hannahxmakeup my stupid putet won't let me go to your chat
